move_number,start_eval,end_eval,delta_eval,move_quality,time_per_move,accuracy_score,blunder_risk,flag1,flag2,flag3,last_elo,phase_Endgame,phase_Middlegame,phase_Opening
19,0.82,-0.69,-1.51,Blunder,5.57,4.12,1.04,0,0,0,1394.05,False,True,False
20,-0.69,-0.64,0.05,Perfect,4.78,4.74,0.02,0,0,0,1389.99,False,True,False
21,-0.64,-0.74,-0.1,Perfect,1.87,6.0,0.32,0,0,0,1392.85,False,True,False
22,-0.74,-0.73,0.01,Perfect,4.75,6.0,0.27,0,0,0,1396.8,False,True,False
23,-0.73,-0.26,0.47,Good,2.94,4.92,0.26,0,0,0,1399.45,False,True,False
24,-0.26,0.27,0.53,Inaccuracy,1.64,3.78,0.26,0,0,0,1400.67,False,True,False
25,0.27,2.9,2.63,Blunder,5.48,0.0,2.0,1,0,0,1398.54,False,True,False
26,2.9,2.0,-0.9,Inaccuracy,2.57,3.79,0.67,0,0,0,1391.75,False,True,False
27,2.0,2.04,0.04,Perfect,4.6,6.0,0.3,0,0,0,1387.91,False,True,False
28,2.04,2.14,0.09,Perfect,4.84,6.0,0.36,0,0,0,1393.23,False,True,False
29,2.14,2.02,-0.12,Perfect,4.01,5.7,0.04,0,0,0,1397.44,False,True,False
30,2.02,1.27,-0.75,Inaccuracy,2.13,3.34,0.59,0,0,0,1401.54,False,True,False
31,1.27,1.44,0.17,Perfect,2.45,5.06,0.37,1,0,0,1398.24,False,True,False
32,1.44,1.83,0.39,Good,5.83,5.84,0.16,0,0,0,1402.01,False,True,False
33,1.83,1.8,-0.03,Perfect,1.73,5.89,0.08,0,0,0,1403.34,False,True,False
34,1.8,1.85,0.05,Perfect,5.05,5.67,0.17,0,0,0,1406.5,False,True,False
35,1.85,1.79,-0.06,Perfect,3.28,5.67,0.05,0,0,0,1409.65,False,True,False
36,1.79,2.33,0.54,Inaccuracy,4.94,6.0,0.4,1,0,0,1412.86,False,True,False
37,2.33,2.89,0.57,Inaccuracy,4.7,4.93,0.49,0,0,0,1410.37,False,True,False
38,2.89,3.16,0.27,Good,3.48,5.09,0.12,0,0,0,1405.94,False,True,False
39,3.16,3.19,0.03,Perfect,1.55,6.0,0.2,0,0,0,1407.09,True,False,False
40,3.19,2.76,-0.43,Good,4.1,5.06,0.34,0,0,0,1413.33,True,False,False
41,2.76,2.84,0.08,Perfect,3.63,6.0,0.31,0,0,0,1415.24,True,False,False
42,2.84,2.82,-0.02,Perfect,3.44,6.0,0.17,0,0,0,1419.97,True,False,False
43,2.82,2.72,-0.1,Perfect,4.12,5.22,0.02,1,0,0,1425.52,True,False,False
44,2.72,2.69,-0.04,Perfect,0.5,4.28,0.0,0,0,0,1429.01,True,False,False
45,2.69,2.36,-0.33,Good,0.76,4.36,0.16,0,0,0,1433.38,True,False,False
46,2.36,2.51,0.15,Perfect,0.73,6.0,0.14,0,0,0,1435.63,True,False,False
47,2.51,2.52,0.01,Perfect,1.25,5.47,0.34,0,0,0,1440.54,True,False,False
48,2.52,2.32,-0.2,Good,1.15,5.31,0.15,1,0,0,1446.82,True,False,False
49,2.32,2.27,-0.04,Perfect,2.68,6.0,0.21,1,0,0,1447.64,True,False,False
50,2.27,2.25,-0.02,Perfect,1.26,5.4,0.24,0,0,0,1453.43,True,False,False
51,2.25,2.26,0.01,Perfect,1.58,6.0,0.06,0,0,0,1458.44,True,False,False
1,0.31,0.49,0.18,Perfect,2.29,6.0,0.14,1,0,0,2049.88,False,False,True
2,0.49,0.5,0.02,Perfect,1.12,5.66,0.38,0,0,0,2053.63,False,False,True
3,0.5,0.46,-0.04,Perfect,1.24,6.0,0.39,0,0,0,2056.01,False,False,True
4,0.46,0.32,-0.15,Perfect,0.73,5.68,0.39,0,0,0,2059.78,False,False,True
5,0.32,0.36,0.05,Perfect,0.86,6.0,0.1,1,0,0,2062.33,False,False,True
6,0.36,0.35,-0.01,Perfect,1.45,4.99,0.25,0,0,0,2066.29,False,False,True
7,0.35,0.32,-0.03,Perfect,1.51,6.0,0.11,0,1,0,2069.86,False,False,True
8,0.32,0.31,-0.02,Perfect,1.8,4.83,0.18,0,0,0,2073.58,False,False,True
9,0.31,0.3,-0.0,Perfect,1.35,6.0,0.04,0,0,0,2076.63,False,False,True
10,0.3,0.22,-0.08,Perfect,0.4,5.95,0.15,0,0,0,2078.98,False,False,True
11,0.22,0.04,-0.18,Perfect,3.63,6.0,0.35,1,0,0,2082.5,False,True,False
12,0.04,0.04,-0.0,Perfect,4.22,5.72,0.22,0,0,0,2085.71,False,True,False
13,0.04,-0.34,-0.38,Good,4.9,4.53,0.21,0,0,0,2088.09,False,True,False
14,-0.34,0.04,0.39,Good,5.68,5.1,0.19,0,0,0,2088.79,False,True,False
15,0.04,-0.04,-0.08,Perfect,1.26,5.96,0.35,0,0,0,2089.41,False,True,False
16,-0.04,-0.07,-0.03,Perfect,3.25,5.0,0.23,0,0,0,2093.37,False,True,False
17,-0.07,-0.09,-0.01,Perfect,1.44,5.53,0.03,0,0,0,2096.92,False,True,False
18,-0.09,0.19,0.27,Good,1.8,5.16,0.12,0,0,0,2100.84,False,True,False
19,0.19,0.11,-0.07,Perfect,3.41,6.0,0.29,0,0,0,2101.44,False,True,False
20,0.11,0.14,0.02,Perfect,2.71,6.0,0.14,0,0,0,2103.96,False,True,False
21,0.14,0.12,-0.02,Perfect,1.45,5.75,0.16,0,0,0,2107.3,False,True,False
22,0.12,0.11,-0.01,Perfect,2.46,6.0,0.24,0,1,0,2110.59,False,True,False
23,0.11,0.08,-0.03,Perfect,2.76,5.74,0.34,0,0,0,2113.09,False,True,False
24,0.08,0.07,-0.01,Perfect,4.96,6.0,0.12,0,0,0,2116.14,False,True,False
25,0.07,0.59,0.52,Inaccuracy,4.2,5.06,0.16,0,0,0,2120.11,False,True,False
26,0.59,0.54,-0.05,Perfect,3.63,4.78,0.23,1,0,0,2118.43,False,True,False
27,0.54,-1.31,-1.85,Blunder,5.47,2.33,1.55,1,0,0,2120.67,True,False,False
28,-1.31,-1.35,-0.05,Perfect,4.02,6.0,0.11,1,0,0,2110.98,True,False,False
29,-1.35,-1.39,-0.03,Perfect,1.56,6.0,0.29,1,0,0,2116.93,True,False,False
30,-1.39,-1.61,-0.22,Good,3.19,6.0,0.16,0,1,0,2121.84,True,False,False
31,-1.61,-1.63,-0.02,Perfect,1.45,5.32,0.22,0,0,0,2123.0,True,False,False
32,-1.63,-1.68,-0.05,Perfect,0.88,5.83,0.06,1,0,0,2126.56,True,False,False
33,-1.68,-1.45,0.23,Good,3.04,6.0,0.18,1,0,0,2130.18,True,False,False
34,-1.45,-1.4,0.05,Perfect,1.3,5.4,0.09,0,0,0,2131.85,True,False,False
35,-1.4,0.16,1.57,Blunder,2.15,3.04,1.31,0,0,0,2136.19,True,False,False
36,0.16,0.16,0.0,Perfect,1.77,6.0,0.08,0,0,0,2122.23,True,False,False
1,-0.14,2.29,2.44,Blunder,3.05,0.71,1.99,0,0,0,1658.11,False,False,True
2,2.29,2.3,0.0,Perfect,1.56,5.86,0.31,0,0,0,1653.91,False,False,True
3,2.3,2.32,0.03,Perfect,1.89,6.0,0.26,0,0,0,1659.64,False,False,True
4,2.32,4.53,2.2,Blunder,1.25,1.84,1.89,0,0,0,1664.77,False,False,True
5,4.53,5.0,2.64,Blunder,3.39,1.05,2.0,0,0,0,1657.85,False,False,True
6,5.0,5.0,0.19,Perfect,1.71,5.77,0.18,1,0,0,1648.73,False,False,True
7,5.0,3.37,-1.63,Blunder,1.56,2.36,1.45,0,1,0,1653.44,False,False,True
8,3.37,2.0,-1.37,Blunder,2.89,1.63,1.13,0,1,0,1643.64,False,False,True
9,2.0,1.96,-0.04,Perfect,1.33,5.86,0.02,0,1,0,1634.17,False,False,True
10,1.96,1.99,0.03,Perfect,0.99,5.19,0.09,0,0,0,1636.27,False,False,True
11,1.99,1.99,0.0,Perfect,4.78,6.0,0.04,0,0,0,1639.9,False,True,False
12,1.99,2.01,0.02,Perfect,4.57,5.61,0.09,0,1,0,1642.31,False,True,False
13,2.01,2.02,0.01,Perfect,4.13,6.0,0.34,0,0,0,1646.14,False,True,False
14,2.02,-0.6,-2.62,Blunder,7.0,0.6,2.0,0,0,0,1651.24,False,True,False
15,-0.6,-0.37,0.23,Good,4.78,5.35,0.36,0,1,0,1644.44,False,True,False
16,-0.37,2.18,2.55,Blunder,3.8,0.89,2.0,0,0,0,1645.76,False,True,False
17,2.18,1.98,-0.19,Perfect,5.24,4.84,0.34,1,0,0,1639.93,False,True,False
18,1.98,2.63,0.65,Inaccuracy,2.3,5.27,0.41,1,0,0,1643.93,False,True,False
19,2.63,1.87,-0.76,Inaccuracy,3.22,5.15,0.38,1,0,0,1641.81,False,True,False
20,1.87,1.84,-0.03,Perfect,3.3,5.72,0.27,0,0,0,1638.7,False,True,False
21,1.84,4.13,2.29,Blunder,4.08,0.96,1.77,0,0,0,1642.68,False,True,False
22,4.13,4.46,0.34,Good,3.76,5.72,0.14,0,0,0,1635.01,False,True,False
23,4.46,3.14,-1.32,Blunder,3.11,3.58,0.97,0,0,0,1636.7,False,True,False
24,3.14,3.19,0.05,Perfect,4.69,5.18,0.23,0,1,0,1625.08,False,True,False
25,3.19,3.14,-0.05,Perfect,3.96,6.0,0.05,1,0,0,1629.57,False,True,False
26,3.14,2.84,-0.3,Good,3.57,4.65,0.01,1,0,0,1634.17,False,True,False
27,2.84,0.97,-1.88,Blunder,2.51,2.13,1.63,0,0,0,1635.24,False,True,False
28,0.97,3.68,2.71,Blunder,5.21,0.3,2.0,0,0,0,1623.74,False,True,False
29,3.68,1.63,-2.05,Blunder,2.07,2.75,1.68,0,0,0,1617.12,False,True,False
30,1.63,1.59,-0.04,Perfect,4.25,6.0,0.12,0,0,0,1606.43,False,True,False
31,1.59,3.54,1.96,Blunder,5.58,0.64,1.53,0,0,0,1609.45,False,True,False
32,3.54,3.58,0.04,Perfect,4.94,6.0,0.17,0,0,0,1604.68,False,True,False
33,3.58,3.74,0.15,Perfect,4.29,4.68,0.09,1,0,0,1609.91,False,True,False
34,3.74,3.81,0.07,Perfect,5.1,5.31,0.29,0,0,0,1615.52,False,True,False
35,3.81,3.86,0.06,Perfect,2.54,5.75,0.09,0,0,0,1619.86,False,True,False
36,3.86,3.71,-0.15,Perfect,4.35,5.47,0.3,0,0,0,1624.07,False,True,False
37,3.71,3.69,-0.02,Perfect,3.79,6.0,0.26,0,0,0,1628.38,False,True,False
38,3.69,3.71,0.02,Perfect,5.04,5.43,0.01,0,0,0,1633.01,False,True,False
39,3.71,3.71,-0.0,Perfect,1.37,6.0,0.39,0,0,0,1639.0,True,False,False
40,3.71,3.7,-0.01,Perfect,2.44,6.0,0.36,0,0,0,1644.5,True,False,False
41,3.7,5.0,2.26,Blunder,6.87,1.54,1.91,0,0,0,1648.7,True,False,False
42,5.0,5.0,-0.0,Perfect,3.54,5.34,0.26,0,0,0,1640.27,True,False,False
43,5.0,5.0,0.02,Perfect,1.42,5.79,0.3,0,0,0,1644.13,True,False,False
44,5.0,4.89,-0.11,Perfect,3.3,5.08,0.21,0,1,0,1648.18,True,False,False
45,4.89,3.32,-1.57,Blunder,2.22,3.57,1.24,0,0,0,1653.96,True,False,False
46,3.32,1.84,-1.48,Blunder,1.31,2.88,1.24,1,0,0,1644.46,True,False,False
47,1.84,1.63,-0.21,Good,1.25,4.36,0.23,0,0,0,1629.78,True,False,False
48,1.63,1.61,-0.02,Perfect,1.53,6.0,0.13,0,0,0,1631.03,True,False,False
49,1.61,-0.01,-1.62,Blunder,2.37,3.1,1.38,1,0,0,1634.87,True,False,False
50,-0.01,0.01,0.02,Perfect,0.34,6.0,0.16,0,0,0,1624.45,True,False,False
51,0.01,0.03,0.01,Perfect,0.71,5.93,0.26,1,0,0,1630.43,True,False,False
52,0.03,0.04,0.01,Perfect,2.1,6.0,0.25,1,0,0,1635.42,True,False,False
1,-0.18,-0.27,-0.1,Perfect,2.11,6.0,0.15,0,0,0,408.16,False,False,True
2,-0.27,-0.35,-0.07,Perfect,2.02,6.0,0.09,0,0,0,410.48,False,False,True
3,-0.35,-0.29,0.06,Perfect,2.11,6.0,0.18,0,0,0,414.15,False,False,True
4,-0.29,-0.19,0.1,Perfect,0.81,6.0,0.26,0,0,0,416.79,False,False,True
5,-0.19,1.32,1.51,Blunder,1.95,3.42,1.29,0,0,0,419.29,False,False,True
6,1.32,1.36,0.04,Perfect,1.96,6.0,0.36,0,1,1,411.61,False,False,True
7,1.36,1.42,0.06,Perfect,0.89,6.0,0.34,0,0,0,414.07,False,False,True
8,1.42,1.43,0.01,Perfect,0.4,6.0,0.19,1,1,0,416.46,False,False,True
9,1.43,1.41,-0.02,Perfect,1.75,6.0,0.09,0,0,0,418.62,False,False,True
10,1.41,1.47,0.06,Perfect,0.6,5.91,0.31,0,0,0,420.7,False,False,True
11,1.47,-0.74,-2.2,Blunder,7.0,1.05,1.84,0,0,0,423.16,False,True,False
12,-0.74,-1.43,-0.69,Inaccuracy,2.29,4.81,0.45,1,0,0,415.68,False,True,False
13,-1.43,-1.25,0.18,Perfect,5.48,4.61,0.12,0,0,0,413.94,False,True,False
14,-1.25,-1.47,-0.22,Good,2.23,4.21,0.07,0,1,0,417.12,False,True,False
15,-1.47,-0.31,1.16,Inaccuracy,3.15,4.02,0.89,0,0,0,418.35,False,True,False
16,-0.31,-2.15,-1.85,Blunder,6.91,2.83,1.58,0,0,0,415.6,False,True,False
17,-2.15,-2.18,-0.02,Perfect,2.27,6.0,0.05,0,0,0,409.38,False,True,False
18,-2.18,-2.15,0.03,Perfect,1.92,5.89,0.2,0,0,0,413.69,False,True,False
19,-2.15,-2.15,0.0,Perfect,4.4,5.45,0.22,0,1,0,417.62,False,True,False
20,-2.15,-4.69,-2.55,Blunder,6.48,0.94,2.0,1,0,0,422.51,False,True,False
21,-4.69,-4.41,0.28,Good,3.4,5.42,0.28,0,0,0,413.27,False,True,False
22,-4.41,-4.23,0.17,Perfect,3.9,5.62,0.23,0,0,0,414.42,False,True,False
23,-4.23,-4.15,0.08,Perfect,4.48,6.0,0.26,0,1,0,418.17,False,True,False
24,-4.15,-1.9,2.25,Blunder,7.0,0.23,1.73,0,1,0,423.61,False,True,False
25,-1.9,-1.93,-0.03,Perfect,3.85,5.73,0.03,1,0,0,413.78,False,True,False
26,-1.93,-2.68,-0.74,Inaccuracy,2.36,4.96,0.42,0,0,0,416.83,False,True,False
27,-2.68,-4.6,-1.92,Blunder,3.97,1.48,1.68,0,0,0,414.47,False,True,False
28,-4.6,-4.07,0.53,Inaccuracy,1.65,5.17,0.28,1,1,0,407.01,False,True,False
29,-4.07,-4.12,-0.05,Perfect,4.75,5.68,0.38,0,0,0,403.96,False,True,False
30,-4.12,-3.92,0.19,Perfect,4.57,6.0,0.05,0,0,0,407.19,False,True,False
31,-3.92,-3.13,0.79,Inaccuracy,6.45,4.68,0.66,0,0,0,413.41,False,True,False
32,-3.13,-2.64,0.5,Good,1.91,5.36,0.43,0,0,0,410.65,False,True,False
33,-2.64,-1.82,0.81,Inaccuracy,3.03,4.57,0.68,0,0,0,412.34,False,True,False
34,-1.82,-1.19,0.63,Inaccuracy,1.46,4.09,0.31,1,0,0,408.26,False,True,False
35,-1.19,-1.34,-0.14,Perfect,5.53,5.5,0.34,0,0,0,405.5,False,True,False
36,-1.34,-2.15,-0.81,Inaccuracy,2.12,4.14,0.68,0,0,0,409.32,False,True,False
37,-2.15,-2.17,-0.02,Perfect,2.53,5.29,0.35,1,0,0,406.83,False,True,False
38,-2.17,-2.06,0.12,Perfect,5.14,5.31,0.08,1,0,0,410.79,False,True,False
39,-2.06,-2.27,-0.22,Good,5.38,6.0,0.08,0,0,0,414.5,False,True,False
40,-2.27,-0.8,1.47,Blunder,6.58,3.53,1.01,0,0,0,416.1,False,True,False
41,-0.8,-0.83,-0.03,Perfect,2.85,5.92,0.06,0,0,0,408.41,False,True,False
42,-0.83,-0.89,-0.06,Perfect,2.54,6.0,0.11,0,0,0,411.35,False,True,False
43,-0.89,-0.9,-0.01,Perfect,3.68,6.0,0.27,0,0,0,413.61,False,True,False
44,-0.9,-0.87,0.02,Perfect,4.79,5.93,0.04,0,0,0,416.66,False,True,False
45,-0.87,-0.74,0.13,Perfect,2.61,6.0,0.09,0,0,0,420.52,True,False,False
46,-0.74,-0.75,-0.01,Perfect,2.11,5.61,0.22,1,0,0,423.24,True,False,False
47,-0.75,-2.97,-2.22,Blunder,4.79,1.82,2.0,0,0,0,428.1,True,False,False
48,-2.97,-3.12,-0.14,Perfect,2.6,5.71,0.25,0,0,0,415.83,True,False,False
49,-3.12,-3.22,-0.11,Perfect,3.87,5.97,0.1,0,0,0,421.96,True,False,False
50,-3.22,-3.29,-0.07,Perfect,2.47,6.0,0.18,0,0,0,425.53,True,False,False
51,-3.29,-3.3,-0.0,Perfect,3.29,6.0,0.13,0,1,0,429.15,True,False,False
52,-3.3,-3.34,-0.05,Perfect,0.31,5.76,0.11,0,0,0,435.52,True,False,False
53,-3.34,-3.29,0.06,Perfect,0.87,6.0,0.24,0,0,0,441.52,True,False,False
54,-3.29,-3.24,0.04,Perfect,2.6,5.38,0.01,0,0,0,447.28,True,False,False
55,-3.24,-2.43,0.81,Inaccuracy,1.27,3.26,0.56,0,0,0,452.55,True,False,False
56,-2.43,-2.35,0.09,Perfect,2.63,5.38,0.1,0,0,0,448.56,True,False,False
57,-2.35,-2.25,0.1,Perfect,0.63,5.32,0.26,0,0,0,452.02,True,False,False
58,-2.25,-2.32,-0.08,Perfect,1.3,5.54,0.27,0,0,0,455.9,True,False,False
59,-2.32,-4.18,-1.86,Blunder,1.25,1.89,1.71,1,1,0,459.64,True,False,False
60,-4.18,-4.28,-0.09,Perfect,2.12,5.89,0.11,0,0,0,450.16,True,False,False
1,-0.49,-0.53,-0.03,Perfect,2.13,6.0,0.31,1,0,0,1614.11,False,False,True
2,-0.53,-0.76,-0.23,Good,1.45,5.3,0.15,0,0,0,1617.45,False,False,True
3,-0.76,-0.91,-0.16,Perfect,1.68,5.81,0.15,0,1,0,1618.2,False,False,True
4,-0.91,-0.89,0.02,Perfect,0.92,6.0,0.05,0,0,0,1620.65,False,False,True
5,-0.89,-1.11,-0.22,Good,1.4,6.0,0.36,0,0,0,1624.13,False,False,True
6,-1.11,-1.22,-0.1,Perfect,0.39,6.0,0.2,0,0,0,1624.97,False,False,True
7,-1.22,-1.24,-0.02,Perfect,0.48,5.09,0.31,0,0,0,1627.23,False,False,True
8,-1.24,-1.29,-0.05,Perfect,2.19,5.43,0.36,0,0,0,1630.82,False,False,True
9,-1.29,-1.28,0.01,Perfect,1.07,6.0,0.15,0,0,0,1633.54,False,False,True
10,-1.28,-1.27,0.0,Perfect,1.84,5.76,0.21,0,0,0,1635.93,False,False,True
11,-1.27,-1.64,-0.36,Good,3.99,5.57,0.26,0,0,0,1639.49,False,True,False
12,-1.64,-4.12,-2.48,Blunder,2.56,1.17,2.0,0,1,0,1640.96,False,True,False
13,-4.12,-4.14,-0.02,Perfect,2.61,5.09,0.08,0,0,0,1636.76,False,True,False
14,-4.14,-4.11,0.02,Perfect,4.55,6.0,0.12,0,0,0,1641.24,False,True,False
15,-4.11,-1.75,2.37,Blunder,7.0,1.57,1.99,1,0,0,1645.44,False,True,False
16,-1.75,-2.28,-0.54,Inaccuracy,3.1,3.73,0.4,1,0,0,1633.57,False,True,False
17,-2.28,-2.3,-0.01,Perfect,4.88,5.12,0.08,0,0,0,1631.37,False,True,False
18,-2.3,-2.37,-0.07,Perfect,5.38,4.27,0.04,0,0,0,1637.61,False,True,False
19,-2.37,-2.44,-0.07,Perfect,4.67,5.13,0.11,0,0,0,1642.69,False,True,False
20,-2.44,-2.43,0.0,Perfect,1.67,5.69,0.36,1,0,0,1647.77,False,True,False
21,-2.43,-2.38,0.06,Perfect,2.29,6.0,0.06,0,0,0,1651.81,True,False,False
22,-2.38,-2.2,0.18,Perfect,4.44,5.35,0.07,1,0,0,1656.08,True,False,False
23,-2.2,-2.2,0.0,Perfect,2.14,6.0,0.35,0,0,0,1661.62,True,False,False
24,-2.2,-0.61,1.59,Blunder,1.55,2.25,1.46,0,0,0,1667.66,True,False,False
25,-0.61,-0.6,0.01,Perfect,1.61,5.21,0.06,1,0,0,1656.21,True,False,False
26,-0.6,-0.8,-0.19,Perfect,2.22,5.62,0.26,0,1,0,1661.89,True,False,False
27,-0.8,-0.74,0.05,Perfect,0.96,4.87,0.08,0,0,0,1667.82,True,False,False
28,-0.74,-0.7,0.05,Perfect,2.29,6.0,0.15,0,0,0,1673.93,True,False,False
1,0.08,0.09,0.01,Perfect,1.17,5.71,0.37,0,0,0,868.32,False,False,True
2,0.09,1.81,1.72,Blunder,0.85,2.97,1.56,0,0,0,872.04,False,False,True
3,1.81,1.81,0.0,Perfect,1.03,6.0,0.4,0,0,0,864.27,False,False,True
4,1.81,4.26,2.46,Blunder,3.62,1.12,2.0,0,0,0,866.56,False,False,True
5,4.26,4.19,-0.08,Perfect,1.52,6.0,0.23,1,0,0,862.21,False,False,True
6,4.19,1.72,-2.47,Blunder,0.84,0.0,1.92,1,0,0,866.56,False,False,True
7,1.72,1.77,0.06,Perfect,0.43,6.0,0.06,1,0,0,859.61,False,False,True
8,1.77,1.85,0.08,Perfect,0.53,6.0,0.12,0,0,0,861.9,False,False,True
9,1.85,4.46,2.6,Blunder,1.67,0.73,2.0,0,0,0,863.91,False,False,True
10,4.46,4.75,0.3,Good,0.78,4.52,0.37,1,0,0,857.4,False,False,True
11,4.75,4.68,-0.08,Perfect,2.92,6.0,0.28,0,0,0,859.67,False,True,False
12,4.68,4.76,0.08,Perfect,5.46,6.0,0.12,0,0,0,865.7,False,True,False
13,4.76,2.8,-1.96,Blunder,5.9,1.4,1.47,1,0,0,870.51,False,True,False
14,2.8,3.01,0.21,Good,5.7,5.88,0.06,0,0,0,859.9,False,True,False
15,3.01,3.05,0.04,Perfect,3.28,6.0,0.18,0,0,0,862.22,False,True,False
16,3.05,2.47,-0.58,Inaccuracy,4.15,4.88,0.43,0,1,0,867.05,False,True,False
17,2.47,2.42,-0.05,Perfect,2.06,6.0,0.31,0,0,0,864.42,False,True,False
18,2.42,2.47,0.05,Perfect,4.1,6.0,0.11,0,0,0,868.62,False,True,False
19,2.47,2.46,-0.01,Perfect,4.99,5.37,0.09,0,0,0,872.87,False,True,False
20,2.46,2.35,-0.11,Perfect,2.73,5.62,0.02,0,1,0,879.2,False,True,False
21,2.35,2.34,-0.02,Perfect,2.03,6.0,0.34,0,0,0,885.38,False,True,False
22,2.34,2.32,-0.02,Perfect,2.3,5.31,0.36,0,0,0,888.78,False,True,False
23,2.32,2.32,0.0,Perfect,1.25,6.0,0.07,0,0,0,894.35,False,True,False
24,2.32,2.46,0.14,Perfect,3.06,5.74,0.18,0,0,0,897.79,False,True,False
25,2.46,2.44,-0.02,Perfect,4.64,5.92,0.07,0,0,0,903.25,False,True,False
26,2.44,2.4,-0.03,Perfect,5.4,4.82,0.17,0,0,0,909.49,False,True,False
27,2.4,2.55,0.15,Perfect,5.2,5.64,0.36,1,0,0,915.43,False,True,False
28,2.55,2.57,0.02,Perfect,2.62,5.7,0.11,0,0,0,919.21,False,True,False
29,2.57,2.47,-0.09,Perfect,3.16,6.0,0.05,0,0,0,922.91,False,True,False
30,2.47,2.97,0.49,Good,5.18,4.9,0.38,0,1,0,929.03,False,True,False
31,2.97,3.33,0.37,Good,5.09,5.97,0.24,1,0,0,930.88,False,True,False
32,3.33,0.8,-2.53,Blunder,5.95,1.68,2.0,0,0,0,933.2,False,True,False
33,0.8,0.76,-0.04,Perfect,3.64,6.0,0.36,0,0,0,925.58,False,True,False
34,0.76,0.97,0.2,Good,1.44,5.79,0.22,0,0,0,928.78,False,True,False
35,0.97,0.37,-0.59,Inaccuracy,4.72,4.69,0.18,0,0,0,929.54,False,True,False
36,0.37,0.93,0.55,Inaccuracy,3.23,5.01,0.33,0,0,0,927.97,False,True,False
37,0.93,1.56,0.64,Inaccuracy,2.44,4.33,0.29,0,0,0,925.46,False,True,False
38,1.56,1.01,-0.55,Inaccuracy,4.22,3.76,0.51,0,0,0,922.6,False,True,False
39,1.01,3.44,2.42,Blunder,3.09,1.08,2.0,0,1,0,920.08,False,True,False
40,3.44,4.24,0.8,Inaccuracy,4.87,4.95,0.5,1,0,0,913.53,False,True,False
41,4.24,5.0,0.78,Inaccuracy,4.07,4.38,0.35,0,0,0,909.44,False,True,False
42,5.0,3.57,-1.43,Blunder,2.62,3.5,1.33,1,1,0,906.48,False,True,False
43,3.57,1.65,-1.92,Blunder,7.0,2.6,1.38,0,1,0,898.59,False,True,False
44,1.65,1.5,-0.16,Perfect,1.41,5.68,0.1,0,0,0,892.11,False,True,False
45,1.5,-1.06,-2.56,Blunder,7.0,0.16,2.0,0,0,0,895.11,True,False,False
46,-1.06,-0.73,0.33,Good,4.38,5.39,0.2,1,0,0,886.64,True,False,False
47,-0.73,-0.71,0.02,Perfect,1.26,6.0,0.24,0,0,0,887.76,True,False,False
48,-0.71,-0.63,0.08,Perfect,4.21,5.39,0.39,0,0,0,891.93,True,False,False
49,-0.63,-0.0,0.63,Inaccuracy,4.52,6.0,0.45,0,0,0,895.34,True,False,False
50,-0.0,-0.06,-0.05,Perfect,3.56,6.0,0.29,0,0,0,891.49,True,False,False
51,-0.06,-0.07,-0.01,Perfect,0.7,5.63,0.02,1,0,0,895.9,True,False,False
52,-0.07,-0.12,-0.05,Perfect,0.91,6.0,0.36,0,1,0,899.77,True,False,False
53,-0.12,-0.51,-0.39,Good,2.87,5.33,0.24,1,0,0,906.0,True,False,False
54,-0.51,-0.0,0.51,Inaccuracy,1.6,4.82,0.5,0,0,0,906.88,True,False,False
55,-0.0,2.38,2.38,Blunder,2.12,0.23,1.82,0,0,0,902.48,True,False,False
56,2.38,2.41,0.03,Perfect,3.13,5.34,0.38,1,0,0,887.43,True,False,False
57,2.41,2.63,0.22,Good,0.84,5.57,0.05,0,0,0,892.35,True,False,False
58,2.63,-0.01,-2.64,Blunder,2.69,0.45,2.0,0,0,0,894.02,True,False,False
59,-0.01,0.04,0.06,Perfect,1.52,6.0,0.01,0,0,0,879.91,True,False,False
1,-0.73,-0.73,-0.0,Perfect,0.38,6.0,0.16,1,1,0,705.24,False,False,True
2,-0.73,-3.32,-2.59,Blunder,2.77,0.05,2.0,0,0,0,707.95,False,False,True
3,-3.32,-2.77,0.55,Inaccuracy,1.82,5.18,0.39,0,0,0,701.99,False,False,True
4,-2.77,-4.3,-1.53,Blunder,3.07,3.52,1.04,0,0,0,698.41,False,False,True
5,-4.3,-4.25,0.05,Perfect,0.53,5.95,0.25,0,0,0,690.12,False,False,True
6,-4.25,-2.71,1.54,Blunder,1.32,2.81,1.31,0,0,0,693.94,False,False,True
7,-2.71,-4.15,-1.45,Blunder,2.42,2.92,1.04,0,0,1,685.69,False,False,True
8,-4.15,-1.71,2.44,Blunder,0.86,1.67,1.97,0,0,0,674.71,False,False,True
9,-1.71,-1.74,-0.03,Perfect,0.61,6.0,0.25,0,0,0,662.96,False,False,True
10,-1.74,-1.71,0.03,Perfect,1.53,5.73,0.14,0,1,0,666.39,False,False,True
11,-1.71,-2.0,-0.29,Good,2.66,5.96,0.28,0,0,0,669.69,False,True,False
12,-2.0,-1.97,0.03,Perfect,3.69,6.0,0.39,0,0,0,670.54,False,True,False
13,-1.97,0.17,2.14,Blunder,3.31,1.51,1.79,1,0,0,676.2,False,True,False
14,0.17,0.55,0.38,Good,3.85,5.03,0.21,0,0,0,668.58,False,True,False
15,0.55,0.66,0.11,Perfect,4.01,6.0,0.08,1,1,0,669.7,False,True,False
16,0.66,0.62,-0.04,Perfect,1.84,6.0,0.08,0,0,0,671.78,False,True,False
